ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,PotCntct,PotGap,PotPow,PotEye,PotKs,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CAb,CArm,P,C,1B,2B,3B,SS,LF,CF,RF,Speed,Steal,Run,SacBunt,BuntHit,Stf,Mov,Ctrl,PotStf,PotMov,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead
9082,"Bret Rose",SP,106,163,5,4,24,192,R,R,25,45,20,20,25,30,45,25,25,25,25,25,50,20,25,30,35,20,20,30,0,0,0,0,0,0,0,0,20,20,25,55,20,45,50,40,55,50,55,95-97,60,75,30,0,0,55,50,45,0,0,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,0,0,H,N,N,N,N
9083,"Kris Short",RP,145,407,407,11,17,197,L,L,25,30,20,20,30,40,40,20,25,50,25,20,50,25,25,35,35,20,20,30,0,0,0,0,0,0,0,0,20,20,20,30,30,35,30,20,50,35,40,87-89,49,20,60,35,0,0,0,0,25,30,0,0,0,0,0,45,0,0,0,0,55,35,0,0,0,0,0,N,H,L,N,N
9084,"Steve Nobles",RP,144,17,17,1,31,187,L,L,40,40,20,25,40,40,40,20,25,40,25,35,55,20,20,25,25,20,20,35,0,0,0,0,0,0,0,0,20,20,25,40,20,65,45,60,65,45,60,95-97,46,60,60,55,0,0,0,50,55,0,65,0,0,0,0,55,0,0,0,50,55,0,65,0,0,0,0,H,H,L,H,N
9085,"Dominic Wade",CF,106,160,2,4,26,174,L,L,50,50,20,30,55,50,50,20,35,55,55,55,45,20,60,60,55,20,25,0,0,0,0,0,0,60,50,0,75,70,70,45,45,20,30,30,20,30,30,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,L,L
9086,"Tommy Harris",C,0,0,0,0,17,197,R,R,30,25,20,25,25,40,45,30,50,35,35,30,40,25,20,35,35,50,40,0,0,20,0,0,0,0,0,0,20,35,20,55,25,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L
9087,"Brad Sanders",CF,0,0,0,0,18,186,R,R,30,25,20,30,25,40,30,20,40,50,45,40,45,45,45,40,55,20,25,0,0,0,0,0,0,20,0,20,55,50,50,45,20,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,L
9089,"Pete Becker",SS,0,0,0,0,18,187,R,R,25,30,20,25,20,35,40,20,45,30,35,55,45,50,25,45,45,20,20,55,0,0,20,0,0,0,0,0,50,50,40,55,35,30,35,25,45,35,45,86-88,50,50,45,30,0,0,0,0,20,30,0,0,0,0,0,50,0,0,0,0,25,50,0,0,0,0,0,N,L,N,N,L
9090,"António Esparza",C,0,0,0,0,17,193,R,R,20,25,25,30,20,30,35,30,40,25,20,35,40,20,20,30,40,35,45,0,0,0,0,0,0,0,0,0,25,30,25,30,35,20,30,25,20,30,25,83-85,48,25,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,H,N
9091,"Adrián Ortíz",RP,108,183,14,4,21,191,S,R,40,40,20,35,30,50,45,45,45,45,25,35,50,25,30,30,35,20,20,35,0,0,0,0,0,0,0,0,20,20,20,60,25,45,35,35,50,40,40,90-92,51,65,50,0,0,45,35,30,40,0,0,0,0,0,0,0,0,50,45,40,50,0,0,0,0,0,0,N,L,H,L,L
9092,"Rob Hensley",SP,0,0,0,0,17,194,R,L,25,25,20,20,25,40,35,20,20,35,20,25,50,20,20,25,35,20,20,20,0,0,0,0,0,0,0,0,30,20,20,75,20,30,35,25,35,35,40,84-86,51,65,65,30,0,0,35,0,20,0,0,0,0,0,0,40,0,0,60,0,25,0,0,0,0,0,0,N,N,N,N,N
9093,"Norm Bynings",SS,101,107,28,2,24,192,R,R,40,55,40,50,40,40,55,45,50,40,65,75,60,80,55,75,50,20,20,0,0,0,30,35,65,0,0,0,70,30,20,30,25,20,30,20,20,30,20,80-83,41,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L
9095,"Víctor Pérez",SP,0,0,0,0,20,190,L,R,20,35,20,25,20,35,40,20,35,30,35,25,45,30,40,25,30,25,20,45,0,0,0,0,0,0,0,0,30,20,20,45,25,40,45,35,60,50,55,94-96,59,60,35,50,0,0,0,35,25,0,45,0,0,0,0,60,0,0,0,35,60,0,60,0,0,0,0,N,N,N,N,L
9096,"Tristan Hill",SP,0,0,0,0,21,185,L,L,40,35,20,25,30,50,35,20,30,50,30,35,75,20,30,25,40,20,20,55,0,0,0,0,0,0,0,0,20,20,20,65,25,40,35,25,50,35,35,89-91,50,60,75,45,0,40,0,0,20,0,40,0,0,0,0,50,0,45,0,0,25,0,50,0,0,0,0,N,H,N,N,N
9097,"Johnny Foster",SP,0,0,0,0,17,203,S,R,30,30,20,20,25,40,35,20,20,50,20,20,50,20,20,20,30,20,20,20,0,0,0,0,0,0,0,0,25,20,20,35,20,35,35,25,55,45,35,88-90,51,45,70,35,0,0,30,0,25,35,0,0,0,0,0,45,0,0,50,0,60,50,0,0,0,0,0,N,N,N,N,N
9098,"Manny Solís",2B,144,12,12,1,27,184,R,R,50,60,50,55,50,50,60,50,55,50,60,65,45,70,55,50,55,20,25,0,0,0,65,45,0,45,35,0,60,45,25,30,20,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
9100,"Glen Wright",3B,143,347,29,6,22,192,R,R,35,70,40,45,25,40,70,50,55,35,50,40,70,30,40,50,70,20,20,0,0,60,0,35,0,25,0,0,45,50,45,55,20,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,L
9101,"Sergio Alfaro",SP,100,86,8,2,24,190,R,R,25,35,20,25,25,30,35,20,25,25,30,35,45,25,20,25,25,20,25,50,0,0,0,0,0,0,0,0,35,40,40,65,25,60,55,35,60,55,35,97-99,64,60,35,55,0,55,0,65,20,0,50,0,0,0,0,55,0,55,0,65,35,0,50,0,0,0,0,H,N,N,N,N
9102,"Jeff Baxter",SP,0,0,0,0,18,198,R,R,30,25,20,25,25,40,40,25,30,40,25,25,45,25,35,25,30,20,25,35,0,0,0,0,0,0,0,0,20,20,20,45,25,35,40,25,45,55,30,94-96,56,65,30,45,0,0,30,35,0,0,0,0,0,0,0,55,0,0,40,50,0,0,0,0,0,0,0,H,H,L,N,N
9105,"Len Burnett",SP,103,131,6,3,27,186,L,L,40,45,25,30,40,40,45,25,30,40,35,40,65,20,30,30,40,20,25,65,0,0,0,0,0,0,0,0,25,20,20,60,20,65,55,45,65,55,50,95-97,56,50,75,0,0,70,0,0,70,65,0,0,0,0,0,0,0,70,0,0,70,65,0,0,0,0,0,N,N,N,N,N
9107,"Tyrone Roberts",3B,105,162,12,4,23,191,R,R,35,50,40,45,30,40,50,45,50,35,65,50,70,35,30,60,65,25,25,0,0,0,0,65,0,0,0,0,50,60,50,35,30,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,L,N,L,L
9108,"Ken Phillips",RF,0,0,0,0,18,193,L,L,40,35,20,25,30,50,50,20,40,50,25,30,55,20,30,40,65,20,20,0,0,0,0,0,0,20,0,20,20,20,20,50,35,20,30,20,20,30,20,80-83,49,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N
9109,"Matt Bennerman",SP,0,0,0,0,17,189,L,R,30,25,20,20,25,45,35,20,35,50,35,30,50,20,35,30,40,20,20,50,0,0,0,0,0,0,0,0,35,20,20,65,25,30,35,20,55,35,35,91-93,52,50,45,40,0,0,30,30,0,0,0,0,0,0,0,50,0,0,65,60,0,0,0,0,0,0,0,L,N,N,L,N
9110,"Eric Smith",SP,0,0,0,0,18,188,R,R,30,30,20,20,25,40,40,20,30,45,40,30,50,20,35,40,35,20,20,65,0,0,0,0,0,0,0,0,20,20,25,45,25,35,30,25,50,40,50,93-95,45,65,45,45,0,0,30,35,0,0,0,0,0,0,0,50,0,0,60,55,0,0,0,0,0,0,0,N,N,L,N,N
9111,"Sam Roberts",SP,0,0,0,0,18,186,L,R,30,30,20,25,25,45,40,20,35,45,25,30,50,30,20,35,50,20,20,35,0,0,0,0,0,0,0,0,30,20,20,80,20,30,30,25,35,35,35,86-88,49,50,45,0,0,35,30,0,30,0,35,0,0,0,0,0,0,35,30,0,35,0,35,0,0,0,0,N,N,N,N,N
9112,"Héctor Bernal",CF,0,0,0,0,17,177,R,R,30,35,20,25,30,40,45,20,30,45,35,35,60,20,55,55,45,20,25,45,0,0,0,0,0,25,20,20,60,30,30,50,50,25,35,30,40,35,50,85-87,49,50,50,35,0,0,0,25,20,0,0,0,0,0,0,45,0,0,0,55,25,0,0,0,0,0,0,N,N,L,H,N
9113,"Nate O'Farrell",SS,0,0,0,0,18,186,R,R,30,30,20,25,30,35,40,20,35,35,40,40,70,40,20,40,70,20,20,0,0,0,20,20,0,0,0,0,40,50,40,40,35,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
9115,"B.J. Ward",RP,144,12,12,1,33,180,R,R,35,35,20,25,30,35,35,20,25,30,30,25,45,25,20,25,25,20,20,40,0,0,0,0,0,0,0,0,20,25,20,50,20,70,55,45,70,55,45,92-94,61,55,50,65,0,0,75,0,0,0,0,0,0,0,0,65,0,0,75,0,0,0,0,0,0,0,0,N,N,N,N,N
9116,"Tyrone Thomas",RP,145,407,407,11,16,179,R,R,20,30,20,25,25,35,40,20,30,35,25,30,70,35,30,30,30,20,20,40,0,0,0,0,0,0,0,0,20,25,20,35,20,30,30,20,45,30,30,87-89,46,30,65,35,0,0,0,30,20,0,0,0,0,0,0,50,0,0,0,50,20,0,0,0,0,0,0,N,L,H,L,L
9117,"Sam Martin",SP,102,121,18,3,26,184,R,R,35,35,25,25,30,35,35,30,30,30,20,20,50,30,20,25,30,20,25,20,0,0,0,0,0,0,0,0,20,20,25,40,20,45,55,45,50,55,45,92-94,67,55,55,50,0,0,45,0,0,40,0,0,0,0,0,60,0,0,60,0,0,50,0,0,0,0,0,N,L,N,N,N
9118,"Chris Pearce",SP,103,133,5,3,24,188,R,R,35,35,20,25,35,35,40,20,25,40,25,35,45,35,30,45,20,20,20,40,0,0,0,0,0,0,0,0,20,20,35,70,20,45,55,45,60,55,55,94-96,60,80,40,50,0,0,50,40,35,0,0,0,0,0,0,60,0,0,60,40,65,0,0,0,0,0,0,N,H,N,N,N
9119,"Brit Valentine",2B,0,0,0,0,17,184,L,R,30,40,20,30,25,40,45,30,45,40,40,40,45,45,30,45,35,20,20,0,0,0,20,0,0,0,0,0,45,45,50,50,20,20,30,25,20,30,25,80-83,50,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
9120,"Toby Austin",3B,0,0,0,0,24,188,S,R,40,60,40,45,35,40,60,50,50,35,45,55,70,35,30,40,55,20,25,0,0,0,0,35,0,0,0,0,40,20,25,35,20,20,25,20,20,25,20,80-83,39,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,N
9121,"Jeff Orr",CF,0,0,0,0,21,178,R,R,35,40,25,35,30,40,40,25,50,45,55,65,60,65,60,55,65,20,20,0,0,0,0,0,0,30,35,25,60,50,45,30,25,20,30,25,20,30,25,80-83,44,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N
9122,"José Cisneros",LF,144,25,25,1,29,196,L,L,50,65,55,55,55,50,65,55,55,55,30,30,45,25,55,65,70,20,20,0,0,0,0,0,0,45,20,60,35,55,55,30,40,20,30,25,20,30,25,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
9123,"Mariano Pérez",SP,0,0,0,0,17,190,S,R,20,30,20,20,25,30,35,30,25,30,25,30,55,30,35,30,35,20,20,35,0,0,0,0,0,0,0,0,20,20,20,75,20,30,35,20,45,45,25,91-93,56,55,35,0,0,35,30,0,20,0,0,0,0,0,0,0,0,50,55,0,35,0,0,0,0,0,0,N,N,N,N,N
9124,"Ted Gardner",SP,0,0,0,0,18,179,L,R,25,30,25,25,25,30,35,25,35,30,20,30,40,20,35,25,40,20,20,20,0,0,0,0,0,0,0,0,25,20,20,40,20,35,35,25,40,35,50,85-87,52,80,65,35,0,0,35,0,40,0,0,0,0,0,0,35,0,0,45,0,55,0,0,0,0,0,0,N,H,L,N,N
9125,"Jesús Rosado",SP,0,0,0,0,17,185,R,L,30,30,20,20,30,40,45,30,20,50,25,30,50,20,25,30,35,20,20,35,0,0,0,0,0,0,0,0,45,35,35,50,20,30,35,35,35,40,50,89-91,57,65,55,35,0,0,0,0,20,0,35,0,0,30,0,45,0,0,0,0,25,0,35,0,0,40,0,N,N,H,L,N
9126,"Jeff Hughes",RP,0,0,0,0,17,192,S,R,25,20,25,20,25,35,30,25,25,35,25,30,45,25,20,25,30,20,20,40,0,0,0,0,0,0,0,0,20,25,20,40,20,35,35,20,40,35,25,90-92,56,30,45,40,0,0,25,30,20,0,0,0,0,0,0,40,0,0,35,30,25,0,0,0,0,0,0,N,L,N,N,L
9128,"Rob Dean",SP,145,407,407,11,16,193,R,L,20,30,20,25,20,30,40,20,25,25,25,25,50,20,35,35,20,20,20,35,0,0,0,0,0,0,0,0,30,30,20,70,25,30,30,20,35,35,40,85-87,49,45,65,30,0,0,0,0,0,30,0,0,0,0,0,40,0,0,0,0,0,45,0,0,0,0,0,N,N,N,N,N
9130,"Brad Patrick",2B,109,195,13,4,24,193,R,R,40,60,35,55,40,40,60,40,55,40,55,75,50,65,50,70,40,20,25,0,0,50,65,45,0,0,0,35,65,75,60,45,45,20,30,20,20,30,20,80-83,40,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N
9131,"Ron Edwards",SP,0,0,0,0,18,190,R,R,25,30,20,25,25,35,40,20,30,30,30,30,55,30,30,40,30,20,25,45,0,0,0,0,0,0,0,0,45,20,20,65,25,35,35,25,45,45,30,94-96,51,60,60,0,0,40,30,0,25,0,0,0,0,0,0,0,0,50,55,0,45,0,0,0,0,0,0,N,N,N,N,N
9134,"Ken Ditmars",RP,0,0,0,0,29,184,R,R,45,35,25,30,50,45,35,25,30,50,40,35,55,25,35,20,25,20,20,65,0,0,0,0,0,0,0,0,25,25,20,35,20,80,60,40,80,60,40,99-101,61,65,40,0,0,75,0,60,0,0,0,0,0,0,0,0,0,75,0,60,0,0,0,0,0,0,0,N,L,H,L,L
9135,"Steve Murphy",SP,0,0,0,0,17,187,R,R,20,30,20,25,20,20,40,20,30,20,25,30,45,20,20,20,35,20,20,35,0,0,0,0,0,0,0,0,20,20,20,40,20,35,40,30,45,45,35,93-95,57,60,60,45,0,0,0,35,20,0,0,0,0,0,0,55,0,0,0,45,25,0,0,0,0,0,0,N,N,N,N,N
9136,"Pat Creek",1B,0,0,0,0,26,187,R,R,45,60,55,55,50,50,60,55,55,50,40,45,40,35,45,25,25,20,20,0,0,55,0,0,0,0,0,0,30,20,35,35,25,20,35,20,20,35,20,80-83,50,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
9138,"Jesús Najarro",C,108,189,24,4,21,196,R,R,35,55,25,40,30,40,55,30,60,35,30,40,35,20,30,35,35,55,45,0,25,0,0,0,0,0,0,0,30,35,30,50,35,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N
9140,"Steve Cash",RP,105,153,23,4,24,191,R,R,20,40,20,30,20,25,40,20,30,25,30,40,50,25,35,20,45,20,20,50,0,0,0,0,0,0,0,0,25,25,20,45,20,45,35,35,60,35,40,91-93,52,65,50,60,0,0,40,0,0,0,0,0,0,0,0,65,0,0,60,0,0,0,0,0,0,0,0,N,L,N,L,N
9143,"Mike Brooks",SP,0,0,0,0,17,187,R,R,25,25,20,20,20,40,40,25,30,35,30,30,55,25,30,20,45,20,20,45,0,0,0,0,0,0,0,0,25,30,30,70,20,35,40,25,45,55,40,92-94,62,80,45,0,0,40,30,0,25,40,0,0,0,0,0,0,0,50,45,0,50,45,0,0,0,0,0,N,N,N,N,N
9144,"Cam Edingtoun",1B,0,0,0,0,18,182,L,L,35,35,25,30,30,45,45,45,45,45,30,30,35,20,20,25,30,20,20,0,0,20,0,0,0,0,0,0,50,45,40,25,30,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,L,H,N,N
9147,"Dave Potter",LF,101,103,13,2,28,191,R,R,45,60,60,50,35,45,60,60,55,35,30,25,35,25,45,55,55,20,20,0,0,0,0,0,0,45,0,40,35,40,45,35,25,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
9148,"Raúl Mireles",SS,101,110,14,2,27,185,R,R,45,50,25,50,45,45,50,25,55,45,70,80,65,60,55,70,55,20,25,0,0,0,65,70,65,0,0,0,60,70,75,45,45,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,H,N,L
9149,"Artie Mitchell",SP,115,364,27,6,20,197,S,R,25,40,20,20,25,30,40,20,25,25,20,25,45,40,25,30,35,20,20,20,0,0,0,0,0,0,0,0,20,20,20,65,20,40,30,30,50,30,45,93-95,40,50,55,45,0,0,0,0,20,50,0,0,0,0,0,55,0,0,0,0,25,60,0,0,0,0,0,N,H,N,N,H
9150,"Chris Willis",RP,0,0,0,0,31,188,L,L,35,45,20,25,35,35,45,20,25,35,25,35,70,20,20,30,25,20,20,45,0,0,0,0,0,0,0,0,20,20,20,45,20,55,60,60,55,60,60,86-88,58,55,70,0,60,0,35,0,0,0,0,0,0,0,0,0,60,0,35,0,0,0,0,0,0,0,0,N,N,N,N,N
9151,"Ed Montgomery",SP,110,217,10,5,23,184,R,L,20,35,25,25,20,25,35,25,25,25,25,25,50,25,25,30,40,25,20,35,0,0,0,0,0,0,0,0,20,25,20,65,20,45,35,35,50,40,45,89-91,47,65,70,45,0,0,55,0,35,0,0,0,0,0,0,50,0,0,60,0,55,0,0,0,0,0,0,N,N,N,H,N
9152,"Kevin Davis",SP,0,0,0,0,17,188,R,R,20,25,20,20,20,35,40,25,25,30,20,25,55,25,20,20,30,20,20,25,0,0,0,0,0,0,0,0,20,25,30,40,20,30,35,20,55,35,25,88-90,49,60,60,40,0,0,25,0,25,0,35,0,0,0,0,55,0,0,35,0,65,0,45,0,0,0,0,N,L,N,N,N
9153,"Kevin Hahn",RP,108,196,16,4,23,187,L,R,35,35,20,30,35,35,35,20,30,35,30,35,50,25,25,35,25,20,20,50,0,0,0,0,0,0,0,0,20,20,20,70,20,40,40,30,50,40,35,88-90,52,60,65,45,0,0,0,40,40,0,0,0,0,0,0,50,0,0,0,40,55,0,0,0,0,0,0,N,L,N,H,N
9154,"Dave Williams",CF,0,0,0,0,18,186,R,L,30,35,25,25,25,40,45,35,30,35,45,35,45,20,50,40,60,20,20,0,0,0,0,0,0,25,20,20,60,55,35,35,20,20,25,20,20,25,20,80-83,41,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,H,N,N
9155,"Walter Chrobak",SP,144,20,20,1,33,192,R,R,35,40,25,25,30,35,40,25,25,30,20,25,45,25,20,25,30,20,20,20,0,0,0,0,0,0,0,0,20,25,30,60,20,75,55,65,75,55,65,95-97,59,70,45,65,0,0,75,0,50,0,0,0,0,0,0,65,0,0,75,0,50,0,0,0,0,0,0,N,N,L,N,H
9157,"Mike MacKay",1B,144,17,17,1,30,192,L,L,50,55,60,55,50,50,55,60,55,50,35,50,40,25,35,40,40,20,20,0,0,55,0,0,0,0,0,0,20,40,35,35,20,20,30,25,20,30,25,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,L,N,N
9159,"Tim King",1B,0,0,0,0,18,188,R,R,35,35,30,30,25,40,45,40,50,40,35,35,30,25,30,25,30,20,25,0,0,20,0,0,0,0,0,0,55,50,35,40,20,20,30,20,20,30,20,80-83,49,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
9160,"Greg McGirr",SP,0,0,0,0,17,200,L,L,20,30,20,20,20,25,35,25,25,25,25,25,60,20,25,30,40,20,20,35,0,0,0,0,0,0,0,0,20,25,20,40,25,30,40,25,35,50,25,89-91,59,55,75,35,0,0,0,30,20,0,0,0,0,0,0,50,0,0,0,30,20,0,0,0,0,0,0,N,N,N,N,N
9161,"Josh Wiggins",LF,144,21,21,1,33,187,L,L,50,60,65,50,55,50,60,65,50,55,20,25,25,20,40,60,55,20,20,0,0,20,0,0,0,45,0,40,35,40,25,30,20,20,30,25,20,30,25,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,H
9162,"Reggie Williams",SP,0,0,0,0,17,185,L,R,20,35,25,20,20,20,50,30,20,20,25,30,45,30,30,30,25,20,25,40,0,0,0,0,0,0,0,0,20,20,20,45,20,30,35,25,50,35,25,90-92,50,70,60,40,0,0,30,0,20,0,0,0,0,0,0,50,0,0,40,0,60,0,0,0,0,0,0,N,L,H,N,N
9163,"Cisco Smith",C,0,0,0,0,27,184,R,R,40,45,25,35,40,40,45,25,35,40,60,30,35,25,25,20,35,50,45,0,40,0,0,0,0,0,0,0,45,40,55,45,35,20,30,20,20,30,20,80-83,44,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,H,N
9165,"Bob Bullock",SP,144,14,14,1,33,198,R,L,20,30,20,30,20,20,30,20,30,20,30,30,60,20,30,25,25,20,20,45,0,0,0,0,0,0,0,0,25,25,20,55,25,50,50,35,50,50,35,96-98,54,55,70,60,0,0,40,0,40,0,0,0,0,0,0,60,0,0,40,0,40,0,0,0,0,0,0,N,N,H,L,N
9166,"Wilbert Ross",1B,145,407,407,11,18,190,L,L,25,35,20,20,25,35,40,20,20,40,35,25,65,20,25,25,25,20,20,50,0,20,0,0,0,0,0,0,25,20,30,45,25,30,35,20,45,35,40,85-87,51,25,60,40,0,0,0,40,0,0,0,0,0,0,0,55,0,0,0,60,0,0,0,0,0,0,0,N,L,N,N,N
9167,"Joe Vickers",SP,144,12,12,1,28,174,R,R,35,40,25,25,30,35,40,25,25,30,20,25,50,35,20,45,25,20,20,25,0,0,0,0,0,0,0,0,25,20,20,50,20,65,55,45,65,55,45,98-100,59,60,55,70,0,0,40,60,35,0,60,45,0,0,0,70,0,0,40,60,40,0,60,45,0,0,0,N,L,N,H,N
9171,"Mike Maréz",CF,0,0,0,0,18,183,R,L,35,40,25,25,30,45,50,40,45,45,40,30,35,20,50,40,45,20,20,0,0,0,0,0,0,20,20,20,40,45,40,35,40,20,35,20,20,35,20,80-83,50,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N
9173,"Steve Sanders",SP,0,0,0,0,18,191,R,R,30,35,20,25,25,45,40,25,30,50,30,25,65,20,30,35,40,20,20,45,0,0,0,0,0,0,0,0,20,25,20,70,20,35,40,25,45,45,30,92-94,58,60,45,40,0,0,0,35,0,0,0,20,0,0,0,55,0,0,0,50,0,0,0,40,0,0,0,N,N,N,N,N
9175,"Quincy Cash",SP,0,0,0,0,18,183,L,R,20,30,20,20,20,25,40,20,20,25,35,30,35,20,20,25,40,20,20,50,0,0,0,0,0,0,0,0,20,20,20,50,20,30,30,25,40,45,45,90-92,47,60,50,40,0,0,30,0,20,0,0,0,0,0,0,45,0,0,40,0,40,0,0,0,0,0,0,N,L,N,N,N
9176,"Dave García",SP,100,86,8,2,27,192,L,R,40,40,25,25,40,40,40,25,25,40,35,25,45,25,20,30,20,20,20,45,0,0,0,0,0,0,0,0,25,25,20,45,20,45,60,60,45,60,60,91-93,56,50,25,55,0,0,0,35,0,0,50,0,0,0,0,55,0,0,0,35,0,0,50,0,0,0,0,N,N,N,N,H
9177,"José Pérez",2B,108,177,7,4,23,186,R,R,45,50,20,35,45,50,55,20,45,50,55,35,45,60,40,55,50,20,20,0,0,0,25,20,40,25,0,0,60,50,55,50,20,20,30,20,20,30,25,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H
9178,"Alfredo Castillo",2B,110,206,3,5,24,187,S,R,40,45,40,40,40,40,45,45,40,40,55,45,55,60,40,50,60,20,20,40,0,0,50,0,35,0,0,0,40,20,25,35,35,45,35,35,45,35,35,93-95,55,55,25,50,0,0,0,40,45,0,40,0,0,0,0,50,0,0,0,45,45,0,40,0,0,0,0,N,H,L,N,N
9179,"Jim Wright",SP,114,247,11,6,21,185,L,L,30,40,20,35,25,35,40,20,35,30,25,25,45,20,35,40,25,20,20,35,0,0,0,0,0,0,0,0,20,25,30,50,20,40,30,25,50,30,35,91-93,45,80,70,45,0,0,50,0,0,0,0,30,0,0,0,55,0,0,60,0,0,0,0,50,0,0,0,N,L,H,L,L
9180,"Junior Álvarez",RP,0,0,0,0,21,184,R,R,35,30,20,25,25,35,35,20,35,35,35,30,45,35,35,45,35,25,20,50,0,0,0,0,0,0,0,0,30,20,20,35,25,40,35,25,50,40,45,91-93,49,45,60,45,0,0,0,35,25,0,0,0,0,0,0,60,0,0,0,35,45,0,0,0,0,0,0,N,N,N,N,L
9181,"Tim Patterson",LF,0,0,0,0,16,184,R,L,30,35,25,25,25,40,45,40,45,40,35,30,45,25,35,45,70,20,20,0,0,0,0,0,0,20,0,20,20,25,25,30,20,20,30,20,20,30,25,80-83,51,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,N,L,N,H
9182,"Joe Thompson",SP,0,0,0,0,17,192,R,R,25,30,20,20,25,35,35,20,20,35,30,30,50,25,30,25,30,20,20,45,0,0,0,0,0,0,0,0,25,20,20,75,20,30,40,25,35,45,25,88-90,54,60,70,0,0,35,25,0,20,0,35,0,0,0,0,0,0,35,35,0,35,0,40,0,0,0,0,N,H,N,L,N
9183,"Steve Robertson",SP,145,407,407,11,17,199,S,L,30,30,25,20,30,45,35,40,20,50,25,30,65,20,35,35,40,20,20,40,0,0,0,0,0,0,0,0,25,20,20,60,20,25,30,25,35,35,45,84-86,50,45,70,30,0,30,0,0,25,0,0,0,0,0,0,35,0,45,0,0,30,0,0,0,0,0,0,N,N,N,N,N
