"ID","First Name","Last Name","Team ID","Parent Team ID","Level","Pos","Role","Age","Retired"
12504,Bob,Howe,0,0,0,1,12,23,0
12505,Walt,Lake,0,0,0,1,13,21,0
12506,Jorge,Cruz,111,24,2,1,11,24,0
12507,Mike,Lyon,20,0,1,3,0,33,0
12508,Jonathon,Mullins,242,24,6,6,0,19,0
12509,Alex,Jackson,227,29,5,2,0,22,0
12510,Danny,Hansen,0,0,0,1,12,36,1
12511,Steve,Harris,128,11,3,8,0,28,0
12512,Dan,Sepúlveda,380,4,6,7,0,23,0
12513,Dave,Sanders,0,0,0,1,12,28,0
12514,Juan,Durán,0,0,0,5,0,23,0
12515,Dave,Lee,214,26,5,1,11,19,0
12516,Kevin,Ford,127,21,3,1,12,27,0
12517,Danny,Alexander,16,0,1,5,0,29,0
12518,Mario,Herrera,12,0,1,4,0,31,0
12520,Steve,Gal,109,23,2,3,0,26,0
12521,Dylan,Johnstone,93,27,2,1,12,29,0
12522,Joe,Ayers,0,0,0,1,11,33,1
12523,Pancho,Romero,0,0,0,1,11,17,0
12524,Dave,Jones,103,13,2,1,12,26,0
12525,Greg,Graham,371,14,5,4,0,22,0
12526,Doug,Schmidt,0,0,0,1,11,18,0
12527,Robbie,Austin,222,23,5,1,11,23,0
12528,Juan Jose,Acosta,0,0,0,1,12,32,0
12529,Andy,Dooley,261,5,6,1,12,19,0
12530,Tony,Rivas,347,29,6,2,0,20,0
12531,Ed,Barraclough,0,0,0,1,11,21,0
12532,Eldon,Long,339,13,6,2,0,19,0
12533,David,Vásquez,11,0,1,1,11,17,0
12534,Jim,Johnson,0,0,0,1,11,20,0
12536,Bob,Brown,117,9,3,1,11,23,0
12538,Jonathan,Anderson,392,0,11,6,0,15,0
12539,Willie,Hayden,188,12,4,8,0,23,0
12540,Cal,Hawks,115,1,2,4,0,26,0
12541,Jesús,Pacheco,128,11,3,8,0,23,0
12542,Bob,Fox,349,17,6,5,0,21,0
12543,Manchu,Shih,155,15,4,2,0,22,0
12544,Robby,Miller,0,0,0,1,11,17,0
12545,Jimmy,Earl,215,21,5,5,0,24,0
12546,José,Durango,159,13,4,6,0,23,0
12547,Luis,Castillo,90,18,2,9,0,28,0
12548,Robbie,Fowler,0,0,0,4,0,20,0
12549,Arturo,Estrada,0,0,0,7,0,39,1
12550,Jerry,Miller,103,13,2,7,0,28,0
12551,Jon,Carlisle,216,4,5,1,11,23,0
12552,Tony,Wall,102,20,2,1,12,35,0
12553,Raúl,Martínez,0,0,0,1,12,20,0
12554,Gil,Wilson,0,0,0,1,12,35,1
12555,Jim,Arreola,373,2,5,8,0,23,0
12556,Juan,García,193,8,4,1,11,24,0
12557,Dusty,Edwards,0,0,0,3,0,20,0
12558,Ben,Harris,338,5,6,1,12,20,0
12560,Wilfred,Parrish,29,0,1,3,0,25,0
12561,Curt,Pugh,0,0,0,1,12,35,1
12562,Hugh,Fownes,368,17,5,1,12,24,0
12563,Lance,Anraad,4,0,1,1,11,17,0
12564,Curt,Wilcox,0,0,0,1,12,23,0
12565,Chip,Henry,378,28,6,7,0,20,0
12566,Chris,McDonald,0,0,0,7,0,30,0
12567,Derek,Vinson,0,0,0,6,0,35,1
12569,Jake,Vance,14,0,1,1,12,34,0
12570,Rob,Hill,0,0,0,7,0,17,0
12571,Joe,Thomas,392,0,11,3,0,16,0
12572,Gus,Spencer,245,15,6,1,12,22,0
12573,Chris,Nolan,0,0,0,3,0,40,1
12574,Ed,Sims,265,13,6,8,0,20,0
12575,Marv,Hall,0,0,0,9,0,29,0
12576,Sancho,Balderas,94,3,2,6,0,24,0
12577,Jerry,Owens,176,15,4,9,0,23,0
12578,Charlie,Dotson,0,0,0,8,0,17,0
12579,Chris,Washington,0,0,0,1,12,36,1
12580,Joe,Foley,125,10,3,1,11,22,0
12581,Ed,Montalbetti,172,17,4,7,0,23,0
12582,Rod,Baker,187,26,4,5,0,21,0
12583,Jesús,Vásquez,173,10,4,7,0,23,0
12584,Stan,Miller,0,0,0,1,11,34,0
12585,Luis,Castillo,185,28,4,9,0,22,0
12586,Rory,Austin,186,1,4,1,11,23,0
12587,Xavier,Sosa,372,5,5,1,12,20,0
12588,Pancho,Sánchez,224,6,5,1,12,23,0
12589,Artie,Brown,0,0,0,3,0,39,1
12590,Mike,Smith,0,0,0,9,0,20,0
12592,Dan,Hines,0,0,0,1,11,36,1
12593,Ron,Donahue,98,7,2,1,11,31,0
12594,Rob,Henderson,221,28,5,9,0,23,0
12595,David,Alfaro,0,0,0,1,11,39,1
12596,Zach,Taylor,154,4,4,1,11,25,0
12597,Greg,Clark,392,0,11,4,0,15,0
12598,Stu,Silva,93,27,2,8,0,26,0
12599,Stan,Hamilton,104,11,2,6,0,28,0
12600,Ben,Hoover,0,0,0,1,12,43,1
12601,Shawn,Lane,379,3,6,8,0,21,0
12602,Wes,Smith,23,0,1,1,11,28,0
12603,Chet,Powell,223,1,5,9,0,19,0
12604,Danny,Bryant,243,20,6,1,12,19,0
12605,Kevin,Battle,23,0,1,7,0,26,0
12607,Gil,Jenkins,152,14,4,2,0,22,0
12608,Jorge,Santos,0,0,0,3,0,29,0
12609,Joe,Wilhelm,174,8,4,1,11,24,0
12612,Don,Powell,358,30,6,3,0,18,0
12613,Jeremy,González,291,9,6,8,0,19,0
12614,Joe,Riggs,0,0,0,1,11,36,1
12615,Dave,Rutherford,0,0,0,1,11,36,1
12616,Greg,Kirkcaldy,0,0,0,1,11,17,0
12618,Bobby,Cain,209,18,5,8,0,23,0
12619,Luis,Encarnación,88,4,2,8,0,30,0
12620,Dan,Barr,0,0,0,2,0,35,1
12622,Ron,Stevenson,0,0,0,1,12,19,0
12623,Kade,Edwards,206,3,5,2,0,24,0
12624,Steve,Lewis,261,5,6,7,0,20,0
12625,Kevin,Massey,392,0,11,2,0,17,0
12626,Bob,Stewart,261,5,6,4,0,19,0
12627,Tim,Woods,376,19,6,8,0,22,0
12628,Ben,Evans,142,28,3,5,0,22,0
12629,Orlando,Ibáñez,0,0,0,8,0,20,0
12630,Phil,Gilbert,250,21,6,1,11,22,0
12631,Ernie,Carpenter,128,11,3,9,0,23,0
12632,Pat,Kidd,243,20,6,1,12,20,0
12633,Joe,Carter,0,0,0,1,12,28,0
12634,Chang-weon,Kim,21,0,1,1,11,17,0
12635,Sergio,Rivas,373,2,5,1,12,23,0
12636,Dan,Dier,184,17,4,9,0,23,0
12637,Randy,Richmond,0,0,0,7,0,23,0
12638,Mike,Shannon,0,0,0,5,0,25,0
12639,Jon,Jordan,261,5,6,4,0,20,0
12640,Jimmy,Engel,0,0,0,1,12,28,0
12641,Tyrone,Anderson,0,0,0,9,0,34,1
12642,Jeremy,Greene,0,0,0,1,11,29,0
12643,Chad,Moody,0,0,0,1,11,20,0
12644,Ron,Adams,0,0,0,1,11,43,1
12645,Juan,Costa,0,0,0,1,13,25,0
12646,Alan,Gibbons,0,0,0,1,11,36,0
12647,Luis,Velásquez,207,19,5,1,12,23,0
12648,Jeremy,Webb,89,17,2,1,12,32,0
12649,Jim,Barlow,0,0,0,4,0,38,1
12650,Butch,Buchanan,111,24,2,4,0,27,0
12651,Mike,Clarke,102,20,2,9,0,27,0
12652,Tim,Bird,252,10,6,2,0,18,0
12653,Jonathan,Howell,112,12,2,1,12,25,0
12654,Johnny,Bauer,262,16,6,5,0,20,0
12655,Jeremy,Conklin,369,16,5,7,0,22,0
12656,14773,Nimmons,373,2,5,2,0,24,0
12657,Jon,Wade,0,0,0,7,0,32,1
12658,Chris,Hall,0,0,0,2,0,22,0
12659,Rusty,Douglas,2,0,1,1,12,20,0
12660,Steve,Rigsby,0,0,0,2,0,17,0
12661,Alan,William,257,4,6,2,0,18,0
12663,Sam,Cleveland,0,0,0,1,11,40,1
12664,Willie,Martin,0,0,0,1,12,40,1
12665,Tony,Bowman,369,16,5,7,0,23,0
12666,Billy,Meredith,392,0,11,1,11,17,0
12667,Jake,Simpson,370,15,5,1,11,23,0
12668,Steve,Piper,377,24,6,2,0,21,0
12669,Kel,Weaver,0,0,0,8,0,25,0
12670,A.J.,Ford,0,0,0,1,13,32,1
12671,Juan,Callanta,377,24,6,2,0,20,0
12672,Dave,Einhardt,0,0,0,1,12,26,0
12673,Kevin,Davis,0,0,0,1,12,43,1
12674,Curt,Thompson,0,0,0,1,12,21,0
12675,Tony,Dyer,87,21,2,1,12,35,0
12676,Willie,Allen,0,0,0,1,12,39,1
12677,Chris,Cunningham,127,21,3,2,0,26,0
12678,Yun-fat,Lee,177,7,4,1,12,23,0
12679,Jimmie,Thomas,0,0,0,1,12,20,0
12680,Daniel,Jiménez,144,23,3,1,12,23,0
12681,Rodrigo,Ortíz,100,6,2,9,0,26,0
12682,Tim,Morton,17,0,1,1,11,24,0
12683,Dan,Miller,176,15,4,2,0,22,0
12684,Jimmy,Ross,0,0,0,4,0,32,0
12685,Joey,Lloyd,154,4,4,5,0,24,0
12686,Wes,Méndez,129,7,3,9,0,24,0
12687,Wilson,Cruz,0,0,0,1,12,35,1
12688,Brad,Gregory,0,0,0,1,11,35,0
12689,Rusty,Helms,0,0,0,1,11,17,0
12690,Alex,Clark,392,0,11,1,12,16,0
12691,Juan,Roa,107,28,2,3,0,24,0
12692,Shawn,Burns,111,24,2,1,11,22,0
12693,Clint,Hall,0,0,0,4,0,27,0
12694,Ken,O'Begley,0,0,0,2,0,22,0
12695,Chris,McLaughlin,134,2,3,3,0,22,0
12696,Dwayne,Johnston,392,0,11,1,11,17,0
12697,Ron,Anderson,148,25,4,7,0,26,0
12699,Ken,Evans,0,0,0,1,12,36,1
12700,Jim,Lawson,11,0,1,7,0,24,0
12701,Stu,Jackson,146,24,4,1,11,22,0
12702,Joey,Gonzáles,0,0,0,3,0,37,1
12703,Arturo,Toble,0,0,0,9,0,19,0
12704,Al,Kerr,19,0,1,8,0,23,0
12705,Zane,Pruitt,0,0,0,5,0,34,1
12706,Tim,Chambers,286,23,6,3,0,19,0
12707,Sam,Cashmann,142,28,3,5,0,23,0
12708,Wilson,Vázquez,351,22,6,1,12,20,0
12709,Doug,Collins,18,0,1,1,11,27,0
12710,Gene,Frazer,368,17,5,2,0,19,0
12711,Jonathan,Johnson,2,0,1,4,0,34,0
12712,Bob,Cannon,225,24,5,1,11,22,0
12713,Geoffrey,Roberts,25,0,1,7,0,28,0
12714,Benny,Ynirio,172,17,4,3,0,24,0
12715,Raúl,Gonzáles,261,5,6,1,12,19,0
12718,Joe,Francis,146,24,4,1,11,26,0
12719,Rod,Volk,0,0,0,1,12,27,0
12720,Luis,Salazar,221,28,5,5,0,23,0
12721,Dan,Sutton,0,0,0,1,12,23,0
12722,David,Moreno,0,0,0,6,0,44,1
12723,Erik,Martin,105,29,2,3,0,26,0
12724,Dan,LaChance,194,21,4,8,0,25,0
12725,Derrek,Doss,190,3,4,5,0,24,0
12726,Eric,Hill,0,0,0,1,12,19,0
12727,Joe,Farrell,4,0,1,1,11,28,0
12728,Lonnie,Cobb,174,8,4,3,0,23,0
12729,Eddie,Williamson,224,6,5,1,12,23,0
12731,Jim,Warner,223,1,5,4,0,20,0
12732,Phil,Weston,361,6,6,8,0,20,0
12733,Jorge,Alomar,0,0,0,8,0,32,1
12734,Pat,Peters,210,30,5,1,12,19,0
12735,Trey,Reeves,88,4,2,7,0,31,0
12738,Pete,Coburn,114,25,2,8,0,29,0
12739,Raúl,Sánchez,216,4,5,1,12,23,0
12740,Chad,Gibbs,148,25,4,3,0,24,0
12741,Alfredo,González,0,0,0,1,12,30,1
12742,Bud,Evans,0,0,0,9,0,37,1
12743,Sean,Parker,373,2,5,1,12,23,0
12744,Dan,Copestake,0,0,0,4,0,39,1
12746,Geoff,Huffman,0,0,0,1,11,17,0
12748,Phil,Barker,105,29,2,3,0,30,0
12749,Spike,Ward,0,0,0,2,0,27,0
12750,Héctor,Sánchez,89,17,2,2,0,24,0
12752,Bennie,Pierce,0,0,0,9,0,21,0
12753,Oscar,Bailey,11,0,1,1,12,28,0
12754,Glen,Palmer,212,22,5,1,12,19,0
12755,Jonathan,Nixon,0,0,0,8,0,36,1
12756,José,Durán,10,0,1,1,11,27,0
12757,José,Nava,0,0,0,2,0,34,1
12758,Kip,Parker,23,0,1,1,12,29,0
12759,Desiderio,Capuana,256,7,6,9,0,20,0
12761,Mike,Arnold,0,0,0,1,11,27,0
12762,Mike,Fontenot,0,0,0,1,12,19,0
12763,Marcos Y.,Brown,124,3,3,2,0,26,0
12764,Dave,Hester,257,4,6,1,12,20,0
12765,Amato,Aguilar,0,0,0,8,0,35,1
12768,Tommy,Thomas,127,21,3,1,12,28,0
12769,Mike,Powell,147,9,4,7,0,23,0
12770,Teddy,Carpenter,0,0,0,1,12,18,0
12771,Ken,Connors,27,0,1,1,11,28,0
12772,Rob,Scott,0,0,0,5,0,20,0
12773,Gene,Murdock,287,12,6,1,13,22,0
12774,Dave,Blair,380,4,6,2,0,23,0
12775,Jon,Cormack,189,24,4,2,0,23,0
12776,Robby,Martinson,173,10,4,2,0,23,0
12777,Raúl,Velasco,120,4,3,7,0,27,0
12778,Dave,Swanson,0,0,0,8,0,41,1
12779,Chip,Brown,30,0,1,4,0,33,0
12780,Jim,Burks,170,21,4,3,0,26,0
12781,Bob,Matthews,0,0,0,7,0,24,0
12782,Juan,Rodríguez,87,21,2,8,0,25,0
12783,Rod,O'Day,348,27,6,1,13,22,0
12784,Jerry,Jones,182,20,4,2,0,23,0
12785,Greg,Bass,131,6,3,1,11,28,0
12786,Jed,Erickson,0,0,0,5,0,26,0
12787,Wilson,Ayala,0,0,0,6,0,16,0
12788,Caden,Graham,266,15,6,1,13,22,0
12789,Eric,Farrell,159,13,4,1,12,23,0
12790,Dave,Moore,392,0,11,1,13,16,0
12791,Héctor,Núñez,222,23,5,1,12,23,0
12792,José,Castillo,257,4,6,5,0,21,0
12793,Ron,Hudson,172,17,4,9,0,23,0
12794,Josh,Gould,0,0,0,1,12,29,0
12795,Bob,Gilreath,249,2,6,1,11,19,0
12797,Vince,Gibson,0,0,0,2,0,23,0
12798,Curt,Holliday,0,0,0,9,0,41,1
12799,Ed,Oliver,266,15,6,6,0,19,0
12800,Clarence,Butler,264,9,6,4,0,19,0
12801,Mike,Payne,0,0,0,1,12,22,0
12803,Pete,Brown,238,16,6,9,0,19,0
12804,Steve,Edwards,105,29,2,1,12,33,0
12805,Ed,O'Reilly,247,11,6,8,0,20,0
12806,Phil,Livingston,347,29,6,4,0,22,0
12807,Al,Hull,243,20,6,8,0,19,0
12809,Dwayne,Gallagher,0,0,0,1,11,21,0
12810,Jon,Crane,392,0,11,1,11,18,0
12812,Eric,Dymond,0,0,0,1,11,38,1
12813,Jorge,Muñóz,9,0,1,1,11,25,0
12815,Cal,Mtoro,0,0,0,7,0,35,1
12816,Alex,Snow,0,0,0,1,11,21,0
12817,Jim,Adams,166,11,4,2,0,25,0
12818,Dan,Holley,0,0,0,1,12,32,0
12820,Dewey,Lowe,0,0,0,1,11,27,0
12822,Kip,Wooley,0,0,0,1,11,18,0
12824,Dan,Estes,159,13,4,5,0,22,0
12825,Garry,Carter,0,0,0,1,11,21,0
12827,Jake,Carter,13,0,1,7,0,31,0
12828,Dave,Ruíz,0,0,0,1,11,40,1
12829,Lynwood,Shelton,0,0,0,2,0,20,0
12830,Derrek,Dunn,93,27,2,1,12,24,0
12831,Cristián,Moreno,0,0,0,3,0,21,0
12832,José,Martínez,251,29,6,2,0,19,0
12833,Doug,McClain,0,0,0,1,12,37,1
12834,Chris,MacDonald,0,0,0,2,0,36,1
12835,Jim,Pierce,392,0,11,1,11,17,0
12836,Curt,Fossett,186,1,4,1,12,24,0
12837,Ron,Anderson,0,0,0,5,0,33,1
12838,Ken,Shelton,7,0,1,2,0,27,0
12839,Artie,Murphy,0,0,0,1,12,29,0
12840,Jeff,Rodríguez,0,0,0,1,11,32,0
12841,Eddie,Ross,108,16,2,8,0,31,0
12842,Thad,Haney,98,7,2,4,0,29,0
12843,Mike,Higgins,0,0,0,1,12,23,0
12844,Joel,Bane,0,0,0,4,0,27,0
12845,Jorge,Martínez,0,0,0,7,0,37,1
12846,Devin,Pate,0,0,0,3,0,33,1
12847,Jeff,Miller,0,0,0,7,0,32,1
12848,Josh,Woods,139,26,3,7,0,24,0
12849,Steve,Jeffries,0,0,0,1,12,27,0
12850,Eric,Martínez,485,0,10,1,12,18,0
12851,Zach,Farris,378,28,6,4,0,20,0
12853,Stan,Vázquez,2,0,1,1,11,27,0
12854,Chet,Carberry,0,0,0,1,12,41,1
12855,Dan,Shepard,118,29,3,7,0,23,0
12856,Gus,Woodard,356,20,6,1,11,20,0
12858,Luis,Chávez,170,21,4,9,0,26,0
12859,Chad,Ash,123,22,3,2,0,26,0
12860,Jonathon,Kerr,92,5,2,1,12,23,0
12862,Hal,Bush,227,29,5,4,0,23,0
12863,Mauro,Salazar,219,20,5,1,12,20,0
12864,Duane,Hoskins,221,28,5,3,0,24,0
12865,Joe,Ferrell,165,7,4,4,0,22,0
12866,Pat,Gilmore,251,29,6,2,0,18,0
12867,Ken,Harris,377,24,6,1,12,19,0
12868,Joe,Stevens,105,29,2,1,12,27,0
12869,Micheal,Silver,0,0,0,2,0,21,0
12870,Steve,Ellis,0,0,0,1,12,42,1
12871,Darrell,Cummings,23,0,1,1,12,36,0
12872,Steve,Long,0,0,0,1,12,20,0
12873,Joe,Russell,121,18,3,1,11,22,0
12874,Artie,Wade,0,0,0,9,0,32,1
12875,Iván,Núñez,357,23,6,3,0,21,0
12876,Nate,West,103,13,2,4,0,28,0
12877,Sean,Snyder,8,0,1,1,11,31,0
12878,Jeff,Chambers,0,0,0,1,13,41,1
12879,Chris,Keown,216,4,5,4,0,23,0
12880,Webber,Rothstein,0,0,0,1,12,20,0
12881,Ken,Cantrell,0,0,0,1,12,40,1
12882,Clarence,Jones,0,0,0,8,0,19,0
12883,Cody,Lambert,0,0,0,4,0,24,0
12884,José,Vargo,2,0,1,4,0,19,0
12885,Don,Adams,5,0,1,1,12,23,0
12886,Ed,Jenkins,0,0,0,6,0,29,0
12887,Jeremy,Myers,392,0,11,1,11,17,0
12888,Darryl,Hutchinson,350,18,6,3,0,19,0
12889,Eric,Fitton,209,18,5,5,0,23,0
12890,Chris,Lowe,143,20,3,4,0,25,0
12891,Augusto,Rodríguez,0,0,0,1,11,17,0
12892,José,Marrero,209,18,5,2,0,23,0
12893,Mauro,Morales,0,0,0,4,0,40,1
12894,Manny,Galindo,0,0,0,1,12,27,0
12895,Octávio,Rodríguez,184,17,4,4,0,22,0
12896,Joe,Butler,221,28,5,1,11,20,0
12897,Ken,Patterson,241,14,6,1,12,19,0
12899,Monte,Rose,0,0,0,3,0,34,1
12900,Theron,Sherman,286,23,6,1,11,20,0
12901,Chris,Brashier,0,0,0,1,11,25,0
12903,Juan,Estrada,138,14,3,1,12,26,0
12904,Joe,Pruitt,0,0,0,5,0,40,1
12905,Kevin,Klein,25,0,1,1,11,25,0
12906,Manny,Moreno,0,0,0,1,12,31,1
12907,Dan,Sanders,23,0,1,6,0,26,0
12908,Jake,Morris,0,0,0,1,11,20,0
12909,Sam,Whitaker,252,10,6,1,12,19,0
12910,Tynan,Adams,0,0,0,2,0,34,0
12911,Steve,Raddall,91,19,2,9,0,28,0
12912,Ron,James,96,30,2,6,0,28,0
12913,Joe,Frazier,217,10,5,7,0,23,0
12914,Sergio,Gómez,27,0,1,1,12,35,0
12915,Raúl,Trevino,28,0,1,8,0,29,0
12916,Mike,Schmidt,156,3,4,1,11,22,0
12917,Raúl,Botallo,0,0,0,1,12,25,0
12918,Jared,Henry,208,27,5,2,0,23,0
12919,Carmen,Ivy,0,0,0,1,11,17,0
12920,Jimmy,Moore,0,0,0,1,11,40,1
12921,Phil,McGhee,0,0,0,9,0,20,0
12922,Jim,Osborne,0,0,0,3,0,35,1
12923,Steve,Niblett,190,3,4,6,0,24,0
12924,Luis,Trujillo,0,0,0,1,12,38,1
12925,Greg,Gentry,0,0,0,9,0,24,0
12926,Jim,Allison,17,0,1,1,11,31,0
12927,Ken,Mason,89,17,2,1,12,33,0
12928,Steve,Hill,394,0,11,2,0,15,0
12929,Bobby,Christian,156,3,4,1,11,25,0
12930,Sammy,Shelton,0,0,0,9,0,21,0
12931,Eric,Harvey,149,20,4,8,0,23,0
12933,Claude,Moore,99,10,2,1,11,23,0
12934,Al,Alexander,3,0,1,8,0,30,0
12935,Josef,Differenz,14,0,1,1,12,32,0
12936,Kurt,Gregory,171,29,4,8,0,24,0
12937,Walt,Johnson,114,25,2,9,0,30,0
12938,Chris,Turner,163,5,4,6,0,24,0
12939,José,Álvarez,2,0,1,1,12,22,0
12940,Eric,Frasher,345,19,6,3,0,19,0
12941,Ron,Banks,164,16,4,4,0,23,0
12943,Norm,Quisenberry,0,0,0,1,11,20,0
12944,Florian,Moine,0,0,0,9,0,19,0
12945,Pat,Milk,193,8,4,4,0,23,0
12946,Cristián,Rosas,0,0,0,9,0,38,1
12947,Alex,Moore,192,22,4,1,11,21,0
12948,Marlon,Travis,226,25,5,1,12,23,0
12949,Jeremiah,Nixon,196,16,4,1,12,23,0
12950,Kelvin,Ford,0,0,0,8,0,20,0
12951,Jim,O'Neil,252,10,6,1,12,20,0
12952,Sam,Burns,143,20,3,6,0,24,0
12953,Dave,Revell,369,16,5,1,11,20,0
12954,Ed,Nelson,0,0,0,1,11,24,0
12955,Bob,Dickerson,0,0,0,1,11,21,0
12956,Deron,Rice,207,19,5,6,0,19,0
12957,Chris,Bellamy,262,16,6,9,0,20,0
12958,Tommy,Derry,188,12,4,6,0,22,0
12959,Sam,Dailey,224,6,5,8,0,22,0
12960,Juan,Ybarra,394,0,11,7,0,15,0
12961,Luis,Luna,0,0,0,2,0,20,0
12962,Bob,Baker,0,0,0,4,0,39,1
12964,Mike,Brieve,351,22,6,1,11,19,0
12966,Bohemond,Shamilova,0,0,0,9,0,42,1
12967,Ron,Curry,265,13,6,1,11,20,0
12968,Jorge,Guzmán,0,0,0,1,12,23,0
12969,Jeff,McCavanagh,206,3,5,1,12,23,0
12970,Gabe,Boswell,0,0,0,2,0,20,0
12973,José,Martínez,0,0,0,1,11,33,0
12974,Manny,López,13,0,1,9,0,32,0
12975,Ian,Woods,0,0,0,7,0,30,0
12976,Abel,Hall,0,0,0,1,12,25,0
12977,Dave,Stanley,155,15,4,1,12,25,0
12978,Manny,Lara,12,0,1,1,11,18,0
12979,Augusto,Marrero,146,24,4,2,0,22,0
12980,Jake,Jefferson,0,0,0,6,0,18,0
12981,Bob,Steele,222,23,5,1,11,23,0
12982,Randy,McCamley,177,7,4,1,12,23,0
12983,Ernie,Kennedy,108,16,2,1,12,24,0
12984,Johnny,Everhart,0,0,0,1,12,22,0
12985,Esteban,Martínez,149,20,4,1,11,22,0
12986,Pat,Durham,394,0,11,4,0,17,0
12987,Steve,Douglas,0,0,0,8,0,20,0
12988,Dan,Swift,0,0,0,1,11,17,0
12989,Jerry,Norwood,0,0,0,1,12,34,1
12990,Dylan,Gaines,105,29,2,7,0,29,0
12991,Juan,Padilla,123,22,3,1,11,23,0
12992,Dan,Woods,0,0,0,7,0,36,1
12993,Jake,O'Slattery,0,0,0,7,0,31,0
12994,Joe,Scott,0,0,0,1,11,25,0
12995,Steve,Cummings,99,10,2,7,0,24,0
12996,Mike,Brooks,110,14,2,4,0,27,0
12997,Ken,Muñóz,251,29,6,7,0,19,0
12998,Jeff,Aitcheson,363,21,6,7,0,22,0
12999,Johnny,Anderson,5,0,1,1,12,28,0
13000,Bo,Ngoc,0,0,0,1,11,23,0
13001,Wilson,Gutiérrez,87,21,2,7,0,19,0
13002,Esteban,Barrios,104,11,2,1,12,24,0
13003,Sal,Park,0,0,0,7,0,36,1
13004,José,López,211,11,5,5,0,23,0
13005,Mike,Keller,130,16,3,1,11,22,0
13006,Raúl,Alemán,0,0,0,9,0,36,1
13007,Albert,Madraso,98,7,2,4,0,31,0
13008,Phil,Weaver,227,29,5,1,12,24,0
13009,Esteban,Canseco,264,9,6,7,0,18,0
13010,Kevin,King,20,0,1,1,11,26,0
13011,Jonathan,Saunders,134,2,3,1,12,27,0
13012,Chip,Sanders,394,0,11,9,0,16,0
13013,Don,O'Toole,122,8,3,4,0,22,0
13014,Danny,Wood,0,0,0,1,11,34,1
13015,Ron,Myers,100,6,2,7,0,30,0
13016,José,Chávez,0,0,0,1,11,44,1
13017,César,López,0,0,0,1,12,44,1
13018,Alex,Moore,204,2,4,6,0,23,0
13019,Brendan,Lutz,164,16,4,1,11,23,0
13020,Danny,Orth,167,26,4,2,0,25,0
13021,Lou,Bond,0,0,0,1,12,28,0
13022,Ed,Hoover,0,0,0,1,11,27,0
13023,Joe,Nicholson,0,0,0,8,0,36,1
13024,Steve,Goodman,0,0,0,7,0,38,1
13025,Chris,Williams,0,0,0,1,12,36,1
13026,Lou,Todd,362,10,6,4,0,22,0
13027,Juan,Martínez,169,27,4,1,11,25,0
13028,Steve,Blankenship,394,0,11,5,0,17,0
13029,Mike,Case,0,0,0,1,12,39,1
13030,Josh,Morgan,175,18,4,2,0,25,0
13031,Noel,Taniguchi,106,15,2,9,0,25,0
13032,César,Vásquez,146,24,4,4,0,23,0
13033,Dawit,Ezenachi,97,22,2,3,0,28,0
13034,Ken,Strickland,221,28,5,6,0,22,0
13035,Lynwood,Mann,0,0,0,1,12,36,1
13036,Dax,Farrell,0,0,0,1,12,30,0
13037,Chad,Barnes,211,11,5,9,0,23,0
13038,Jeff,Townsley,104,11,2,2,0,32,0
13039,Jeff,Holt,0,0,0,2,0,23,0
13040,Alfredo,Coronado,163,5,4,1,11,23,0
13041,Sam,Gray,0,0,0,1,12,21,0
13042,Albert,Mercado,0,0,0,1,11,44,1
13043,Raúl,Serrano,177,7,4,8,0,20,0
13044,Mike,Mitchell,0,0,0,1,11,17,0
13045,Geoff,Williams,0,0,0,1,12,23,0
13046,Jeremy,Jones,252,10,6,5,0,19,0
13047,Jeff,King,339,13,6,4,0,18,0
13048,Ed,Ray,239,28,6,6,0,19,0
13049,Kevin,Werner,394,0,11,3,0,15,0
13050,Steve,Simon,342,2,6,1,11,22,0
13051,Daron,Massey,142,28,3,1,12,27,0
13052,Bobby,Lutz,244,25,6,1,11,19,0
13053,Mike,Marshall,0,0,0,7,0,39,1
13054,Juan,Romero,0,0,0,1,11,33,0
13055,Pancho,Ortéz,0,0,0,2,0,20,0
13056,Alan,Reynolds,0,0,0,1,11,21,0
13057,Alex,Jones,3,0,1,6,0,29,0
13058,Tony,Rogers,98,7,2,1,11,28,0
13059,Chris,Thomas,267,14,6,6,0,19,0
13060,Joel,Straley,0,0,0,1,12,27,0
13061,Dave,Hughes,30,0,1,1,13,29,0
13062,Gary,Klattenburger,15,0,1,3,0,26,0
13063,Joe,Peters,0,0,0,7,0,33,1
13064,Alfredo,Bernal,348,27,6,1,11,23,0
13065,Rob,Meade,0,0,0,1,12,36,1
13066,Robby,Lund,370,15,5,1,12,23,0
13067,Walt,Lyons,3,0,1,1,11,28,0
13068,Ron,Holland,394,0,11,2,0,17,0
13069,Cecil,Birch,0,0,0,1,12,42,1
13070,Desi,Brown,0,0,0,5,0,41,1
13071,Elvis,Lee,204,2,4,8,0,22,0
13072,Pat,Floyd,0,0,0,1,12,35,0
13073,Jeremy,Strong,372,5,5,2,0,22,0
13074,Phil,Stevens,342,2,6,2,0,22,0
13075,Ron,Campden,224,6,5,1,12,23,0
13076,Jeremy,Wright,0,0,0,1,12,27,0
13077,Ken,Olson,219,20,5,6,0,22,0
13078,Dan,Clement,137,17,3,1,11,23,0
13079,Tony,Moore,378,28,6,3,0,20,0
13080,Jerry,Thompson,0,0,0,1,11,17,0
13081,Bubba,Barrett,9,0,1,4,0,23,0
13082,Joe,McDaniel,0,0,0,1,12,24,0
